Transaction ID,Date,Customer Name,Product Category,Product Name,Quantity,Price,Total Amount,Payment Method,Country
2520,"Dec 11, 2024",,Vegetables,Tomato,2,15.0,251.61,Credit Card,United States
4514,"Dec 11, 2024",Maria Lopez,Vegetables,Tomato,2,20.0,178.65,Paypal,China
3656,,John Doe,Vegetables,Tomato,10,,390.49,CASH,
8059,"Dec 11, 2024",Maria Lopez,Vegetables,Tomato,2,,284.07,Debit,Germany
5491,2024-12-10,Ali Khan,Vegetables,Tomato,10,10.5,121.61,,China
5543,12/11/2024,Ali Khan,Vegetables,Tomato,10,20.0,263.92,,INDIA
9508,12/11/2024,Wei Zhang,Vegetables,Tomato,10,20.0,147.26,Credit Card,USA
3376,2024-12-10,Ali Khan,Clothing,Shirt,1,15.0,,Cash,India
8406,,,Vegetables,Tomato,1,15.0,261.11,Credit Card,
4925,2024/12/09,Ali Khan,Clothing,Shirt,10,10.5,86.62,,
7296,,,Electronics,Laptop,Five,20.0,,,INDIA
4860,,,Fruits,Apple,1,15.0,194.04,CASH,
1093,2024-12-10,Maria Lopez,Electronics,Laptop,,15 USD,227.34,Paypal,U.S.A.
3494,2024/12/09,,Electronics,Laptop,1,10.5,197.05,CASH,INDIA
1674,12/11/2024,Jane Smith,Electronics,Table,10,15 USD,203.24,Cash,U.S.A.
8267,,John Doe,,,10,15 USD,379.89,Cash,China
9376,"Dec 11, 2024",,Electronics,Laptop,2,20.0,162.36,CASH,India
7884,12/11/2024,Ali Khan,Household,Table,3,8,,Paypal,
9942,2024/12/09,Wei Zhang,Vegetables,Tomato,10,15.0,,CASH,United States
4267,2024-12-10,,Household,Table,Five,15.0,21.62,Cash,India
5735,2024/12/09,Ali Khan,Household,Table,1,8,217.04,Credit Card,United States
7809,"Dec 11, 2024",,Electronics,Laptop,2,15.0,,CASH,India
3497,2024-12-10,,Fruits,Apple,Five,,108.58,Debit,USA
3344,2024/12/09,Ali Khan,,,Five,8,141.89,Credit Card,
3032,2024-12-10,John Doe,Household,Table,2,8,165.51,Paypal,Germany
6592,2024-12-10,Wei Zhang,Electronics,Laptop,2,15.0,341.35,Credit Card,USA
3025,12/11/2024,Wei Zhang,Household,Table,2,20.0,497.04,Credit Card,Germany
6672,2024/12/09,Maria Lopez,Vegetables,Tomato,2,15.0,,Paypal,U.S.A.
9227,,,Clothing,Shirt,3,,179.04,Debit,INDIA
7358,,,Household,Table,10,8,,Cash,United States
5539,12/11/2024,Wei Zhang,Clothing,Shirt,Five,15 USD,11.75,Paypal,
1618,2024/12/09,,Fruits,Apple,3,15.0,,Debit,
6275,"Dec 11, 2024",Maria Lopez,Vegetables,Tomato,3,10.5,296.93,Debit,Germany
3636,2024-12-10,,,,1,8,41.02,Paypal,United States
9842,,Jane Smith,Electronics,Laptop,2,10.5,352.62,Cash,
8183,"Dec 11, 2024",John Doe,Fruits,Apple,Five,8,249.2,Cash,U.S.A.
5926,12/11/2024,John Doe,Fruits,Apple,10,15.0,138.59,CASH,USA
9243,"Dec 11, 2024",,Clothing,Shirt,1,15.0,148.6,,China
6046,2024/12/09,,Household,Table,Five,15 USD,158.25,CASH,
8445,2024/12/09,,Household,Table,10,10.5,25.77,Credit Card,Germany
7208,"Dec 11, 2024",John Doe,Fruits,Banana,,20.0,55.48,,China
5231,,,Electronics,Laptop,2,,468.71,Paypal,United States
6736,12/11/2024,John Doe,Fruits,Apple,2,15 USD,433.43,Credit Card,China
3960,2024-12-10,Ali Khan,Vegetables,Tomato,3,15.0,406.32,Debit,
8917,"Dec 11, 2024",,Fruits,Banana,1,20.0,233.51,Credit Card,China
6037,,Ali Khan,Clothing,Shirt,10,15 USD,287.66,CASH,USA
3877,"Dec 11, 2024",,Vegetables,Banana,3,15.0,418.98,Cash,INDIA
2786,12/11/2024,Jane Smith,Household,Table,2,,76.23,Cash,
6970,2024/12/09,Maria Lopez,Electronics,Laptop,1,15.0,312.82,Cash,
6474,,Ali Khan,Clothing,Shirt,1,,89.32,Debit,U.S.A.
8727,12/11/2024,,Clothing,Shirt,3,20.0,79.8,Paypal,U.S.A.
1229,"Dec 11, 2024",Jane Smith,Electronics,Laptop,2,15 USD,409.34,,USA
6827,"Dec 11, 2024",,Electronics,Table,1,8,201.31,Credit Card,U.S.A.
1953,,Wei Zhang,Vegetables,Tomato,,,301.96,Credit Card,U.S.A.
2312,2024/12/09,Maria Lopez,Clothing,Shirt,,15.0,432.48,,Germany
2342,12/11/2024,,Vegetables,Tomato,10,10.5,388.71,,INDIA
3388,2024-12-10,Wei Zhang,Clothing,Shirt,3,10.5,444.32,CASH,USA
4281,2024-12-10,Maria Lopez,Vegetables,Tomato,,15.0,11.64,,
4382,,Jane Smith,Household,Table,,,382.15,Credit Card,INDIA
7344,,Jane Smith,,,Five,20.0,494.29,,
9906,2024-12-10,Maria Lopez,Household,Table,Five,15.0,478.6,CASH,Germany
7049,2024/12/09,,Electronics,Laptop,,20.0,331.13,Credit Card,China
2914,12/11/2024,John Doe,,,Five,20.0,411.6,Paypal,United States
8321,,John Doe,,,10,,374.2,Paypal,United States
5208,12/11/2024,Jane Smith,Household,Table,3,20.0,,,
7811,"Dec 11, 2024",Ali Khan,Household,Table,1,15 USD,119.61,,United States
2222,2024-12-10,Maria Lopez,,,10,15.0,213.03,Debit,China
8573,2024/12/09,Jane Smith,Vegetables,Tomato,10,10.5,230.94,Paypal,China
3840,12/11/2024,Wei Zhang,Fruits,Banana,10,10.5,,Credit Card,USA
2171,2024/12/09,Ali Khan,Vegetables,Tomato,1,20.0,397.92,Debit,United States
4514,12/11/2024,,,,1,15.0,108.18,Credit Card,China
4196,2024/12/09,Wei Zhang,Electronics,Table,10,8,262.13,Credit Card,USA
9225,,Jane Smith,Fruits,Apple,Five,8,214.84,Paypal,United States
6598,"Dec 11, 2024",John Doe,Vegetables,Tomato,,20.0,471.77,Credit Card,INDIA
4567,"Dec 11, 2024",,Clothing,Shirt,,8,,,U.S.A.
8109,"Dec 11, 2024",,Vegetables,Tomato,Five,20.0,93.2,Paypal,INDIA
4553,"Dec 11, 2024",,Clothing,Shirt,,,,,China
8208,,,Vegetables,Tomato,3,15 USD,313.41,Credit Card,U.S.A.
1035,2024/12/09,Ali Khan,,,3,15.0,196.5,CASH,United States
3863,2024/12/09,Wei Zhang,Electronics,Table,2,15.0,120.89,Paypal,Germany
7507,,Jane Smith,Clothing,Shirt,1,,,Cash,
8004,12/11/2024,,Household,Table,2,10.5,454.57,CASH,China
6761,"Dec 11, 2024",John Doe,Electronics,Laptop,10,15 USD,484.19,Credit Card,United States
1920,2024-12-10,Maria Lopez,,,,15.0,28.47,CASH,United States
5191,"Dec 11, 2024",,Vegetables,Tomato,,20.0,466.14,Debit,
3840,,Ali Khan,Vegetables,Tomato,10,10.5,313.21,Credit Card,U.S.A.
2178,2024/12/09,Jane Smith,Fruits,Apple,1,,,CASH,USA
1326,2024/12/09,,Vegetables,Tomato,3,20.0,15.38,Paypal,United States
3709,,Ali Khan,Vegetables,Tomato,Five,20.0,160.81,Debit,Germany
2845,2024-12-10,,Clothing,Shirt,2,8,160.98,Debit,
7466,,Jane Smith,Fruits,Apple,1,10.5,408.04,Paypal,United States
2374,,Wei Zhang,Fruits,Apple,2,,126.62,,United States
5502,12/11/2024,Ali Khan,Clothing,Shirt,1,,,Cash,Germany
5512,"Dec 11, 2024",Maria Lopez,Electronics,Laptop,2,15.0,309.31,Paypal,U.S.A.
3951,,Jane Smith,Clothing,Shirt,,15.0,329.47,Debit,Germany
6578,12/11/2024,Maria Lopez,Vegetables,Tomato,,10.5,345.5,,United States
2409,,Jane Smith,Fruits,Apple,Five,15.0,259.88,Cash,India
8900,2024-12-10,Ali Khan,Clothing,Shirt,,15.0,266.99,Debit,U.S.A.
7539,2024-12-10,Wei Zhang,Clothing,Shirt,2,20.0,233.31,Credit Card,Germany
4124,2024/12/09,,Clothing,Shirt,1,8,456.79,Credit Card,U.S.A.
9581,"Dec 11, 2024",Maria Lopez,Household,Table,1,20.0,413.1,Credit Card,Germany
8422,,Jane Smith,Vegetables,Tomato,,15.0,,,INDIA
2585,2024/12/09,Wei Zhang,Electronics,Laptop,Five,,200.13,Credit Card,Germany
3423,"Dec 11, 2024",Maria Lopez,Fruits,Apple,Five,8,150.87,Credit Card,U.S.A.
5078,12/11/2024,,,,3,15 USD,179.34,CASH,Germany
7015,,,,,1,8,180.52,Paypal,U.S.A.
7456,,Maria Lopez,,,,20.0,82.0,Credit Card,China
1965,12/11/2024,,,,3,20.0,41.79,Credit Card,Germany
9906,,Maria Lopez,Clothing,Shirt,10,15 USD,,Paypal,India
4524,"Dec 11, 2024",Wei Zhang,Household,Table,10,8,262.71,CASH,United States
2627,2024/12/09,Wei Zhang,Electronics,Laptop,,10.5,200.16,CASH,United States
6566,2024/12/09,Jane Smith,Electronics,Laptop,10,15.0,,,India
4487,,Maria Lopez,Household,Table,1,,261.08,CASH,United States
1635,12/11/2024,Ali Khan,Household,Table,Five,10.5,149.49,Cash,United States
9117,12/11/2024,Ali Khan,Fruits,Apple,1,8,,Cash,India
4599,"Dec 11, 2024",Ali Khan,Vegetables,Tomato,10,15 USD,413.05,Cash,United States
5276,,Wei Zhang,Household,Table,1,8,278.85,Debit,INDIA
1002,2024-12-10,Maria Lopez,Fruits,Apple,1,10.5,22.31,Credit Card,India
0,2024/12/09,John Doe,Fruits,Apple,,15 USD,313.83,Credit Card,Germany
1098,2024/12/09,Maria Lopez,Vegetables,Tomato,10,,415.83,CASH,INDIA
4860,12/11/2024,Wei Zhang,Household,Table,10,15 USD,463.7,Paypal,U.S.A.
9743,"Dec 11, 2024",Ali Khan,Fruits,Apple,,15.0,463.81,,USA
2045,"Dec 11, 2024",,Fruits,Apple,1,15 USD,452.61,,USA
9893,"Dec 11, 2024",,Clothing,Shirt,2,8,376.45,Credit Card,INDIA
1384,,Maria Lopez,,,3,15 USD,224.02,Cash,China
2452,"Dec 11, 2024",Wei Zhang,Electronics,Laptop,3,15 USD,268.39,,
6746,12/11/2024,Wei Zhang,,,Five,15.0,287.38,,Germany
8054,,,Household,Table,1,,496.07,,U.S.A.
5812,,John Doe,Household,Table,1,8,261.4,,U.S.A.
8444,12/11/2024,Ali Khan,Household,Table,10,10.5,88.54,CASH,
9372,2024/12/09,,Electronics,Table,3,10.5,301.75,CASH,Germany
4376,2024-12-10,Maria Lopez,Clothing,Shirt,3,20.0,388.67,Cash,United States
5404,"Dec 11, 2024",Wei Zhang,Vegetables,Tomato,Five,20.0,427.21,CASH,India
7908,"Dec 11, 2024",,Fruits,Apple,1,15 USD,,Debit,
1123,"Dec 11, 2024",,Clothing,Shirt,10,10.5,260.01,Debit,Germany
6756,,,Vegetables,Tomato,1,,339.27,,Germany
2445,"Dec 11, 2024",,Fruits,Apple,Five,15 USD,358.04,Credit Card,Germany
5145,"Dec 11, 2024",Maria Lopez,Household,Table,2,15 USD,199.66,Debit,China
2296,12/11/2024,,Fruits,Apple,Five,10.5,419.44,Debit,USA
1669,12/11/2024,,Clothing,Shirt,,20.0,87.5,Debit,China
7126,2024-12-10,John Doe,Clothing,Shirt,10,15 USD,423.84,,USA
9035,2024/12/09,Jane Smith,,,,,409.83,Credit Card,USA
9676,12/11/2024,Maria Lopez,Electronics,Laptop,2,,264.16,CASH,Germany
1350,,Ali Khan,Clothing,Shirt,10,15.0,,Credit Card,INDIA
9412,12/11/2024,Maria Lopez,Vegetables,Tomato,2,10.5,315.48,Paypal,China
7671,2024/12/09,,Fruits,Apple,3,8,251.09,,
1200,12/11/2024,,,,1,15.0,44.98,Debit,India
5491,2024-12-10,Maria Lopez,Vegetables,Tomato,10,8,354.81,Paypal,
3443,12/11/2024,Maria Lopez,Fruits,Banana,1,15.0,252.96,,China
3599,12/11/2024,Ali Khan,,,10,,211.95,Paypal,United States
5927,12/11/2024,,Clothing,Shirt,2,15 USD,388.76,Debit,
2057,"Dec 11, 2024",Ali Khan,Clothing,Shirt,2,20.0,364.81,Paypal,
5601,"Dec 11, 2024",John Doe,Household,Table,Five,15 USD,95.2,CASH,USA
5836,12/11/2024,Wei Zhang,Electronics,Laptop,1,10.5,458.36,Credit Card,U.S.A.
2875,"Dec 11, 2024",Wei Zhang,Vegetables,Tomato,10,15.0,394.5,Credit Card,INDIA
4550,,Jane Smith,Clothing,Shirt,Five,15 USD,328.85,,
6182,2024-12-10,,Clothing,Shirt,,8,,,India
4179,2024-12-10,Wei Zhang,Household,Table,,8,288.11,Cash,INDIA
7485,"Dec 11, 2024",,Vegetables,Tomato,2,20.0,298.08,Cash,
3203,12/11/2024,John Doe,Vegetables,Tomato,,,252.84,Credit Card,
6175,"Dec 11, 2024",,Vegetables,Tomato,2,,429.68,Paypal,United States
3575,2024/12/09,John Doe,Electronics,Laptop,10,,396.4,,China
8182,12/11/2024,Jane Smith,,,2,15.0,158.88,CASH,USA
6033,12/11/2024,Wei Zhang,Vegetables,Tomato,10,8,142.82,,
4150,2024-12-10,Maria Lopez,Vegetables,Banana,2,,223.48,Paypal,India
5369,12/11/2024,,Household,Table,2,15.0,497.44,Credit Card,USA
3332,,Jane Smith,Clothing,Shirt,2,8,469.34,CASH,
8637,2024/12/09,John Doe,Vegetables,Tomato,2,15 USD,483.2,Credit Card,India
5907,"Dec 11, 2024",,Clothing,Shirt,2,15.0,184.6,,U.S.A.
7503,,Wei Zhang,Household,Table,10,15.0,324.43,,China
8069,,John Doe,Fruits,Apple,10,,466.53,CASH,India
8873,2024/12/09,,Clothing,Shirt,3,8,193.51,Paypal,
7618,12/11/2024,Wei Zhang,Electronics,Laptop,Five,10.5,92.19,Paypal,U.S.A.
4549,,John Doe,Vegetables,Tomato,Five,15 USD,451.45,Cash,INDIA
2880,12/11/2024,Maria Lopez,Clothing,Shirt,1,20.0,247.92,Paypal,U.S.A.
1481,"Dec 11, 2024",John Doe,Household,Table,,8,25.56,CASH,Germany
6081,2024/12/09,Wei Zhang,Vegetables,Tomato,Five,10.5,181.99,CASH,China
2647,"Dec 11, 2024",John Doe,Electronics,Table,3,,366.12,Debit,INDIA
2862,,John Doe,Electronics,Laptop,10,15 USD,96.53,Debit,INDIA
8101,2024/12/09,Jane Smith,,,1,10.5,,Credit Card,India
3134,"Dec 11, 2024",,Electronics,Laptop,1,15 USD,497.75,Cash,India
4809,"Dec 11, 2024",,Clothing,Shirt,3,15.0,123.69,Cash,INDIA
9403,2024/12/09,John Doe,Vegetables,Tomato,1,,,,USA
9861,2024-12-10,,,,Five,15.0,219.67,,Germany
8112,,,Clothing,Shirt,,10.5,167.23,CASH,INDIA
3938,2024/12/09,,,,3,8,470.27,Credit Card,U.S.A.
5910,"Dec 11, 2024",John Doe,Fruits,Apple,2,15 USD,60.06,CASH,China
8720,"Dec 11, 2024",Wei Zhang,Household,Table,2,15.0,97.51,Cash,India
2863,,Ali Khan,Household,Table,1,10.5,206.23,Paypal,United States
8600,,Jane Smith,Fruits,Apple,10,15 USD,282.92,Cash,INDIA
7708,2024/12/09,John Doe,Clothing,Shirt,1,15 USD,250.23,Cash,United States
4840,2024/12/09,Wei Zhang,Clothing,Shirt,10,20.0,198.55,Paypal,U.S.A.
8726,2024-12-10,Maria Lopez,Clothing,Shirt,10,8,37.64,,INDIA
3541,"Dec 11, 2024",Wei Zhang,Vegetables,Tomato,Five,15.0,16.52,Paypal,INDIA
7049,2024-12-10,Maria Lopez,Electronics,Laptop,10,15.0,,Credit Card,Germany
7620,"Dec 11, 2024",,Vegetables,Tomato,Five,15.0,119.48,Credit Card,India
1123,12/11/2024,Ali Khan,Electronics,Table,Five,20.0,423.73,Cash,India
7207,"Dec 11, 2024",Ali Khan,Fruits,Apple,Five,20.0,405.29,Credit Card,China
1189,2024/12/09,Ali Khan,Household,Table,,15 USD,,Credit Card,INDIA
6602,2024-12-10,,,,10,8,444.07,Cash,Germany
9594,2024-12-10,Jane Smith,,,3,15 USD,30.17,CASH,Germany
7192,2024-12-10,Jane Smith,Fruits,Apple,1,20.0,357.38,Debit,U.S.A.
4465,2024/12/09,Wei Zhang,,,2,15 USD,440.96,Paypal,
1109,12/11/2024,Jane Smith,Electronics,Laptop,,,71.66,Paypal,India
2332,2024-12-10,Maria Lopez,Electronics,Laptop,3,15 USD,387.42,Credit Card,INDIA
9282,"Dec 11, 2024",,Electronics,Laptop,1,20.0,319.23,Debit,
8878,12/11/2024,Wei Zhang,Fruits,Apple,,,,Cash,China
3558,2024/12/09,Jane Smith,Clothing,Shirt,,,121.96,Cash,USA
7658,2024-12-10,,Household,Table,1,,423.35,Cash,China
3229,2024-12-10,John Doe,Fruits,Apple,1,10.5,404.34,Credit Card,United States
0,12/11/2024,John Doe,Fruits,Apple,2,10.5,,Credit Card,Germany
0,2024/12/09,Ali Khan,Fruits,Banana,Five,15 USD,182.58,Credit Card,India
9961,"Dec 11, 2024",John Doe,Household,Table,Five,,270.28,Credit Card,Germany
5286,12/11/2024,Maria Lopez,Clothing,Shirt,10,10.5,225.78,Credit Card,INDIA
2081,,Ali Khan,Fruits,Apple,2,8,438.27,Debit,U.S.A.
1467,12/11/2024,,Vegetables,Tomato,1,8,185.19,Debit,India
4280,12/11/2024,,Household,Table,10,15.0,38.85,Credit Card,China
4144,2024/12/09,Jane Smith,,,Five,8,224.4,Cash,
4778,2024-12-10,,Clothing,Shirt,10,,,CASH,
9806,"Dec 11, 2024",Wei Zhang,,,2,15.0,279.95,Cash,United States
1204,,Maria Lopez,Clothing,Shirt,1,15 USD,388.88,Debit,U.S.A.
3709,,Maria Lopez,Fruits,Apple,1,20.0,360.92,CASH,
6089,2024/12/09,,Electronics,Laptop,3,15 USD,282.32,CASH,
6790,12/11/2024,,Vegetables,Tomato,10,15 USD,96.25,CASH,INDIA
7494,"Dec 11, 2024",Maria Lopez,Household,Table,2,15.0,269.79,CASH,India
8876,2024-12-10,,Household,Table,,15.0,365.68,Credit Card,INDIA
6113,2024-12-10,,Clothing,Shirt,3,20.0,347.01,Paypal,United States
7738,,John Doe,Clothing,Shirt,Five,15 USD,374.06,CASH,
5709,12/11/2024,,,,1,,321.75,Cash,India
3308,12/11/2024,Ali Khan,Fruits,Banana,,10.5,,Paypal,China
1615,,John Doe,Fruits,Banana,Five,10.5,340.35,Debit,INDIA
1882,12/11/2024,John Doe,Electronics,Laptop,1,15.0,242.78,Paypal,China
1911,"Dec 11, 2024",Maria Lopez,Electronics,Laptop,2,,89.79,Credit Card,USA
3613,2024-12-10,,Household,Table,3,10.5,258.21,Credit Card,U.S.A.
1201,2024/12/09,Ali Khan,Vegetables,Tomato,1,,435.41,,U.S.A.
5222,2024/12/09,Ali Khan,Electronics,Laptop,2,,45.28,Credit Card,United States
7877,"Dec 11, 2024",Ali Khan,Electronics,Laptop,Five,15.0,210.29,,Germany
4821,2024-12-10,Jane Smith,,,,20.0,330.24,CASH,U.S.A.
5066,2024-12-10,,Clothing,Shirt,,,164.94,CASH,USA
2995,"Dec 11, 2024",Ali Khan,Electronics,Laptop,,20.0,86.36,CASH,
3546,2024-12-10,,Fruits,Apple,1,15 USD,172.63,,Germany
4803,,,Vegetables,Tomato,Five,15.0,425.57,Paypal,U.S.A.
5416,12/11/2024,Ali Khan,Household,Table,,,,Credit Card,U.S.A.
5390,12/11/2024,,Clothing,Shirt,,8,36.49,,U.S.A.
7709,2024-12-10,John Doe,Electronics,Laptop,,,444.2,Cash,U.S.A.
3601,2024-12-10,Maria Lopez,Household,Table,2,15.0,253.74,CASH,United States
3431,"Dec 11, 2024",,Electronics,Laptop,1,10.5,184.71,CASH,USA
2018,2024/12/09,Jane Smith,Vegetables,Tomato,3,20.0,,Credit Card,INDIA
7998,"Dec 11, 2024",,Electronics,Laptop,3,,149.2,,China
1566,2024-12-10,Jane Smith,Fruits,Apple,10,,72.83,Cash,India
8113,2024-12-10,Ali Khan,Clothing,Shirt,Five,10.5,395.1,Credit Card,Germany
8969,,,Household,Table,,10.5,371.16,Cash,U.S.A.
3252,"Dec 11, 2024",,Clothing,Shirt,,10.5,100.75,Paypal,Germany
0,,,Household,Table,10,20.0,122.63,Paypal,United States
7584,"Dec 11, 2024",,Household,Table,Five,15.0,344.23,Cash,India
5879,12/11/2024,Wei Zhang,,,Five,20.0,473.65,,USA
4534,"Dec 11, 2024",Ali Khan,Fruits,Apple,Five,15 USD,457.56,CASH,India
3348,12/11/2024,Wei Zhang,Electronics,Laptop,Five,10.5,143.4,Cash,USA
0,"Dec 11, 2024",Maria Lopez,Fruits,Apple,,20.0,67.73,CASH,India
4294,12/11/2024,Wei Zhang,Vegetables,Tomato,1,20.0,444.77,Cash,
7617,2024/12/09,Ali Khan,Fruits,Apple,3,15 USD,449.49,Credit Card,U.S.A.
2286,12/11/2024,,,,,8,92.29,,
3766,2024-12-10,Wei Zhang,Electronics,Laptop,Five,10.5,243.27,Cash,United States
8237,,Ali Khan,Clothing,Shirt,10,15 USD,24.53,CASH,Germany
8310,,,Clothing,Shirt,3,,77.38,,USA
8577,"Dec 11, 2024",John Doe,Fruits,Apple,3,15 USD,497.88,Credit Card,U.S.A.
5689,2024/12/09,,,,10,15 USD,404.78,CASH,Germany
1253,,John Doe,Fruits,Apple,Five,15.0,,,
3973,"Dec 11, 2024",Jane Smith,Fruits,Apple,10,20.0,254.26,,U.S.A.
6969,2024-12-10,Jane Smith,Fruits,Apple,1,,92.39,Cash,China
6824,,Jane Smith,,,1,20.0,,,USA
7044,12/11/2024,Ali Khan,,,10,10.5,276.11,Credit Card,INDIA
5547,,,Electronics,Laptop,1,15.0,391.51,Credit Card,United States
4774,2024/12/09,,Fruits,Banana,2,8,173.5,Debit,China
1656,2024/12/09,,Household,Table,10,15 USD,354.85,Cash,
4288,2024/12/09,Ali Khan,Fruits,Apple,,,210.16,Cash,USA
7690,"Dec 11, 2024",Maria Lopez,Fruits,Apple,Five,15.0,74.39,CASH,USA
8819,12/11/2024,,,,,,125.62,CASH,USA
0,,Maria Lopez,Vegetables,Tomato,1,20.0,439.29,,United States
8865,12/11/2024,Ali Khan,Household,Table,,15.0,232.05,Debit,Germany
2352,,,,,Five,10.5,475.31,Debit,Germany
2617,2024/12/09,Maria Lopez,Vegetables,Tomato,10,10.5,218.94,Cash,Germany
8109,12/11/2024,John Doe,Electronics,Table,3,15 USD,379.42,Debit,
6523,2024/12/09,Maria Lopez,Fruits,Banana,3,15.0,85.52,Paypal,U.S.A.
5562,2024-12-10,Wei Zhang,Household,Table,3,8,,,USA
9937,2024-12-10,Maria Lopez,Vegetables,Tomato,2,15 USD,484.0,,U.S.A.
1937,,,Clothing,Shirt,,20.0,486.68,Paypal,China
4979,12/11/2024,,,,1,10.5,,Cash,China
8449,2024/12/09,,Clothing,Shirt,10,10.5,411.11,Paypal,USA
5685,"Dec 11, 2024",Jane Smith,,,3,15 USD,293.3,Paypal,INDIA
2568,12/11/2024,Wei Zhang,Clothing,Shirt,1,15 USD,123.7,Cash,INDIA
2632,"Dec 11, 2024",,Electronics,Laptop,1,20.0,96.58,,INDIA
6086,,Maria Lopez,Electronics,Laptop,2,20.0,48.55,Cash,
4562,12/11/2024,,Household,Table,10,,159.31,Credit Card,U.S.A.
2470,12/11/2024,Wei Zhang,Electronics,Laptop,Five,,,,USA
5709,2024-12-10,Wei Zhang,Vegetables,Tomato,,15 USD,40.87,,Germany
7142,"Dec 11, 2024",,Household,Table,1,8,134.35,CASH,Germany
2706,2024/12/09,Jane Smith,,,Five,10.5,231.2,Debit,United States
6321,12/11/2024,Jane Smith,Fruits,Banana,2,20.0,60.17,Cash,INDIA
1044,2024-12-10,Maria Lopez,Vegetables,Tomato,Five,8,375.82,,
2382,2024/12/09,John Doe,Clothing,Shirt,3,15.0,,Cash,Germany
9270,"Dec 11, 2024",Jane Smith,Clothing,Shirt,,15.0,478.81,Cash,U.S.A.
3926,12/11/2024,Ali Khan,Vegetables,Tomato,10,20.0,294.51,CASH,U.S.A.
7196,"Dec 11, 2024",John Doe,Vegetables,Tomato,,15 USD,30.29,Debit,India
4332,2024-12-10,Jane Smith,Household,Table,3,20.0,217.78,Credit Card,Germany
7335,"Dec 11, 2024",,,,Five,20.0,240.77,Cash,USA
6594,2024-12-10,,Household,Table,3,,452.59,Credit Card,Germany
7942,"Dec 11, 2024",,,,,10.5,217.13,Credit Card,USA
1098,2024-12-10,Maria Lopez,Vegetables,Tomato,1,15 USD,72.73,CASH,U.S.A.
1748,12/11/2024,,Clothing,Shirt,3,,305.82,CASH,INDIA
4920,2024/12/09,Jane Smith,Vegetables,Tomato,10,,483.53,,INDIA
1027,2024/12/09,,Vegetables,Banana,10,10.5,430.29,CASH,
6820,,Ali Khan,Electronics,Laptop,Five,15 USD,154.66,Credit Card,Germany
4675,2024/12/09,,Vegetables,Tomato,1,15.0,,Credit Card,USA
9771,"Dec 11, 2024",Wei Zhang,,,,20.0,359.84,Credit Card,
9514,12/11/2024,Wei Zhang,Electronics,Laptop,,15.0,322.97,Cash,USA
2660,"Dec 11, 2024",Jane Smith,,,Five,15 USD,403.53,CASH,
4498,,Wei Zhang,Electronics,Laptop,10,15.0,215.19,,USA
8286,12/11/2024,,Fruits,Apple,,8,232.05,Credit Card,India
1095,2024-12-10,Jane Smith,Electronics,Laptop,2,,126.67,Paypal,Germany
2223,12/11/2024,,Vegetables,Tomato,2,10.5,170.21,Cash,U.S.A.
3465,"Dec 11, 2024",Maria Lopez,,,,15 USD,483.7,Paypal,
9097,2024/12/09,John Doe,Fruits,Apple,Five,20.0,,Credit Card,INDIA
4383,2024-12-10,,Fruits,Apple,,20.0,10.79,Cash,India
6150,2024-12-10,Maria Lopez,,,10,,105.05,,USA
6062,2024/12/09,Maria Lopez,Electronics,Laptop,1,8,75.49,Paypal,USA
5504,12/11/2024,Jane Smith,Household,Table,3,,164.17,,INDIA
3656,"Dec 11, 2024",Wei Zhang,Fruits,Apple,,,308.09,,United States
5336,,,Fruits,Apple,Five,8,499.83,,
4186,"Dec 11, 2024",Maria Lopez,Vegetables,Tomato,Five,20.0,391.23,Credit Card,Germany
4245,,Jane Smith,Vegetables,Tomato,10,8,101.11,CASH,INDIA
8714,"Dec 11, 2024",,Fruits,Apple,10,15.0,,Cash,United States
9512,12/11/2024,,Vegetables,Tomato,,8,105.57,,INDIA
7483,12/11/2024,,Fruits,Apple,10,8,101.01,Debit,China
8985,2024-12-10,Jane Smith,Vegetables,Tomato,2,8,172.68,Credit Card,China
6200,"Dec 11, 2024",Ali Khan,Electronics,Laptop,3,15.0,158.87,CASH,
7903,2024/12/09,Wei Zhang,,,2,,174.28,,Germany
1962,2024-12-10,Jane Smith,Household,Table,Five,15.0,404.22,,USA
4561,"Dec 11, 2024",,Vegetables,Banana,,10.5,491.07,,USA
4606,"Dec 11, 2024",Wei Zhang,Clothing,Shirt,2,,75.59,Cash,United States
6460,2024/12/09,Maria Lopez,Vegetables,Tomato,2,20.0,252.25,Cash,United States
9545,12/11/2024,Jane Smith,Clothing,Shirt,10,15 USD,,,INDIA
6273,"Dec 11, 2024",Ali Khan,Electronics,Laptop,Five,,78.0,,United States
5413,2024-12-10,Ali Khan,Fruits,Apple,3,,,Credit Card,U.S.A.
1189,12/11/2024,Wei Zhang,Fruits,Apple,2,15 USD,260.96,,USA
5121,2024/12/09,,Household,Table,3,10.5,419.2,,China
6736,,,Fruits,Apple,1,15.0,327.78,Paypal,United States
9635,12/11/2024,Ali Khan,Vegetables,Tomato,,10.5,188.76,CASH,USA
6401,,Maria Lopez,,,,15.0,87.73,Debit,
2555,2024/12/09,John Doe,Fruits,Banana,,10.5,349.0,Paypal,
7930,"Dec 11, 2024",Jane Smith,Electronics,Table,Five,15 USD,301.78,Paypal,INDIA
2959,12/11/2024,Wei Zhang,Clothing,Shirt,10,,28.23,Cash,Germany
